
. Module name, SLE, CFG, ARI1, BUFFER, MACC_PA, RAM1K20, RAM64X12, GLOBAL, IO
.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUARTapb_work_top_rtl_0layer0_9_4, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUART_8_0_0_0_0_9_4, 90, 102, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_Clock_gen_work_top_rtl_0layer0_9_4, 19, 3, 14, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_RX_ASYNC_work_top_rtl_0layer0_9_4, 41, 66, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_TX_async_work_top_rtl_0layer0_9_4, 21, 29, 5, 0, 0, 0, 0, 0, 0
.	.	.	. uart_fifo_work_top_rtl_0layer0_4, 25, 74, 0, 0, 0, 0, 1, 0, 0
.	.	. LVDS_UART_18_5, 139, 188, 19, 0, 0, 0, 1, 0, 2
.	.	.	. PF_IN_C1_5, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z3_layer1_5, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_OUT_C2_5, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z2_layer1_5, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. UART_apb_1_5, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUARTapb_work_top_rtl_0layer0_9_5, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUART_8_0_0_0_0_9_5, 90, 102, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_Clock_gen_work_top_rtl_0layer0_9_5, 19, 3, 14, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_RX_ASYNC_work_top_rtl_0layer0_9_5, 41, 66, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_TX_async_work_top_rtl_0layer0_9_5, 21, 29, 5, 0, 0, 0, 0, 0, 0
.	.	.	. uart_fifo_work_top_rtl_0layer0_5, 25, 74, 0, 0, 0, 0, 1, 0, 0
.	.	. LVDS_UART_18_6, 139, 188, 19, 0, 0, 0, 1, 0, 2
.	.	.	. PF_IN_C1_6, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z3_layer1_6, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_OUT_C2_6, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z2_layer1_6, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. UART_apb_1_6, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUARTapb_work_top_rtl_0layer0_9_6, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUART_8_0_0_0_0_9_6, 90, 102, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_Clock_gen_work_top_rtl_0layer0_9_6, 19, 3, 14, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_RX_ASYNC_work_top_rtl_0layer0_9_6, 41, 66, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_TX_async_work_top_rtl_0layer0_9_6, 21, 29, 5, 0, 0, 0, 0, 0, 0
.	.	.	. uart_fifo_work_top_rtl_0layer0_6, 25, 74, 0, 0, 0, 0, 1, 0, 0
.	.	. LVDS_UART_18_7, 139, 188, 19, 0, 0, 0, 1, 0, 2
.	.	.	. PF_IN_C1_7, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z3_layer1_7, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_OUT_C2_7, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z2_layer1_7, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. UART_apb_1_7, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUARTapb_work_top_rtl_0layer0_9_7, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUART_8_0_0_0_0_9_7, 90, 102, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_Clock_gen_work_top_rtl_0layer0_9_7, 19, 3, 14, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_RX_ASYNC_work_top_rtl_0layer0_9_7, 41, 66, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_TX_async_work_top_rtl_0layer0_9_7, 21, 29, 5, 0, 0, 0, 0, 0, 0
.	.	.	. uart_fifo_work_top_rtl_0layer0_7, 25, 74, 0, 0, 0, 0, 1, 0, 0
.	.	. LVDS_UART_18_8, 139, 188, 19, 0, 0, 0, 1, 0, 2
.	.	.	. PF_IN_C1_8, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z3_layer1_8, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_OUT_C2_8, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z2_layer1_8, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. UART_apb_1_8, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUARTapb_work_top_rtl_0layer0_9_8, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUART_8_0_0_0_0_9_8, 90, 102, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_Clock_gen_work_top_rtl_0layer0_9_8, 19, 3, 14, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_RX_ASYNC_work_top_rtl_0layer0_9_8, 41, 66, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_TX_async_work_top_rtl_0layer0_9_8, 21, 29, 5, 0, 0, 0, 0, 0, 0
.	.	.	. uart_fifo_work_top_rtl_0layer0_8, 25, 74, 0, 0, 0, 0, 1, 0, 0
.	. MiV_AXI, 9243, 10507, 3100, 0, 2, 10, 6, 0, 0
.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_32768_0_1s_6s_4294967289s, 9243, 10507, 3100, 0, 2, 10, 6, 0, 0
.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM, 9243, 10507, 3100, 0, 2, 10, 6, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_AXI4BUFFER, 471, 266, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_29_0, 149, 81, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_30_1_0, 15, 13, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_32_0, 145, 79, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_33, 81, 47, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_33_0, 81, 46, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_AXI4BUFFER_BUFFER, 479, 276, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_28, 85, 48, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_28_0, 85, 49, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_29, 149, 86, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_30_1, 15, 15, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_32, 145, 78, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_AXI4DEINTERLEAVER, 3099, 436, 1895, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_48, 615, 24, 380, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_48_0, 615, 23, 378, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_48_1, 615, 21, 378, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_48_2, 615, 20, 378, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_48_3, 615, 21, 379, 0, 0, 0, 0, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_AXI4USER_YANKER, 86, 104, 12, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_10, 7, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_11, 7, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_12, 7, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_13, 7, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_14, 7, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_7, 7, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_8, 7, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_9, 7, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_22_4, 15, 8, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_22_5, 15, 9, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_AXI4USER_YANKER_YANK, 86, 150, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18, 7, 10, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_0, 7, 9, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_1, 7, 8, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_2, 7, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_3, 7, 6, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_4, 7, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_5, 7, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_18_6, 7, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_22, 15, 10, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_22_3, 15, 10, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_COREPLEX_LOCAL_INTERRUPTER_CLINT, 129, 174, 192, 0, 0, 0, 0, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_DEBUG_TRANSPORT_MODULE_JTAG, 166, 119, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_CAPTURE_CHAIN, 32, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_CAPTURE_UPDATE_CHAIN, 32, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_CAPTURE_UPDATE_CHAIN_1, 41, 61, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_JTAG_BYPASS_CHAIN, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_JTAG_TAP_CONTROLLER, 15, 26, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_CAPTURE_UPDATE_CHAIN_2, 5, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_JTAG_STATE_MACHINE, 4, 9, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_VEC_W4_I15, 4, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG, 1, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_0, 1, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_1, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_2, 1, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_NEGATIVE_EDGE_LATCH_1, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_NEGATIVE_EDGE_LATCH_2, 5, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_INT_SYNC_CROSSING_SOURCE_2, 3, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_VEC_W1_I0_21_29, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_32, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_VEC_W2_I0, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_32_0, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_32_1, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_INT_XING, 3, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_SYNCHRONIZER_SHIFT_REG_W31_D3, 3, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_PERIPHERY_BUS_PBUS, 469, 1041, 32, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_TLATOMIC_AUTOMATA_PERIPHERY_BUS_SLAVE_TLFRAGMENTER, 123, 380, 32, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_TLBUFFER_PERIPHERY_BUS_SLAVE_TLFRAGMENTER, 226, 120, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_0_0, 145, 74, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_1_0, 81, 46, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_TLFRAGMENTER_PERIPHERY_BUS_SLAVE_TLFRAGMENTER, 111, 222, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_REPEATER_1_0, 24, 28, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_REPEATER_1_1, 34, 32, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_REPEATER_3, 20, 22, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_TLXBAR_PERIPHERY_BUS, 9, 319, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_RESET_CATCH_AND_SYNC_D3_1, 3, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_SYNCHRONIZER_SHIFT_REG_W1_D3_I0_8_5, 3, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_VEC_W1_I0_1_5, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_38_10_5, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_VEC_W1_I0_2_5, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_3, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_VEC_W1_I0_3_5, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ASYNC_RESET_REG_38_8_5, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ROCKET_TILE_TILE, 2177, 4515, 571, 0, 2, 10, 6, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_DCACHE_DCACHE, 377, 803, 123, 0, 0, 5, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_AMOALU, 0, 354, 66, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ARBITER, 0, 74, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ARBITER_1, 0, 144, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_DCACHE_DATA_ARRAY, 11, 16, 0, 0, 0, 4, 0, 0, 0
.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_DATA_ARRAYS_0, 11, 16, 0, 0, 0, 4, 0, 0, 0
.	.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_DATA_ARRAYS_0_EXT, 11, 16, 0, 0, 0, 4, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_TAG_ARRAY, 0, 7, 0, 0, 0, 1, 0, 0, 0
.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_TAG_ARRAY_EXT, 0, 7, 0, 0, 0, 1, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_TLB, 0, 168, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_FRONTEND_FRONTEND, 575, 840, 54, 0, 0, 5, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ICACHE_ICACHE, 182, 408, 24, 0, 0, 5, 0, 0, 0
.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_DATA_ARRAYS_0_0, 11, 14, 0, 0, 0, 4, 0, 0, 0
.	.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_DATA_ARRAYS_0_0_EXT, 11, 14, 0, 0, 0, 4, 0, 0, 0
.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_TAG_ARRAY_0, 0, 7, 0, 0, 0, 1, 0, 0, 0
.	.	.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_TAG_ARRAY_0_EXT, 0, 7, 0, 0, 0, 1, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_SHIFT_QUEUE, 325, 347, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_TLB_1, 0, 11, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_INT_SYNC_CROSSING_SINK, 3, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_SYNCHRONIZER_SHIFT_REG_W1_D3, 3, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ROCKET, 840, 2527, 384, 0, 2, 0, 6, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_ALU, 0, 440, 37, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_BREAKPOINT_UNIT, 0, 517, 192, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_CSRFILE, 287, 525, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_IBUF, 0, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_MUL_DIV, 120, 284, 121, 0, 2, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_TLBUFFER_SYSTEM_BUS, 369, 215, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_11, 161, 97, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_14, 123, 69, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_QUEUE_6_2, 85, 49, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_TLXBAR_TL_MASTER_XBAR, 13, 130, 10, 0, 0, 0, 0, 0, 0
.	.	.	.	. MiV_AXI_MiV_AXI_0_MIV_RV32IMA_L1_AXI_SYSTEM_BUS_SBUS, 694, 957, 51, 0, 0, 0, 0, 0, 0
